,texto,polaridad
1034,"Mark Hoffman, un falsificador entre mormones: un entretenido retrato de un ""artista"" de la estafa Apuñaló más de 100 veces a su madre y la decapitó.",Neutral
1035,"Hija caníbal: apuñaló más de 100 veces a su madre y la decapitó Horóscopo Géminis de hoy, 15 de marzo de 2021: las predicciones para la salud, el amor y el dinero",Neutral
1036,"Horóscopo Géminis de hoy, 15 de marzo de 2021: las predicciones para la salud, el amor y el dinero Violencia en Chubut: lo apuntaron por el ataque a Alberto, pero él dice que es un perejil y rechaza a las mineras.",Neutral
1037,"Violencia en Chubut: lo apuntaron por el ataque a Alberto, pero él dice que es un perejil y recha... Coronavirus: Argentina vacuna sólo a tres adultos mayores por cada diez dosis y la brecha crece",Neutral
1038,Coronavirus: Argentina vacuna sólo a tres adultos mayores por cada diez dosis y la brecha crece ¿Cómo hacen las cuentas antivacunas para desafiar las normas y prosperar en las redes sociales?,Neutral
1039,¿Cómo hacen las cuentas antivacunas para desafiar las normas y prosperar en las redes sociales? Un estudio argentino advierte por las secuelas del coronavirus en pacientes leves.,Neutral
1040,"Un estudio argentino advierte por las secuelas del coronavirus en pacientes leves Horóscopo Aries de hoy, 15 de marzo de 2021: las predicciones para la salud, el amor y el dinero",Neutral
1041,"Horóscopo Aries de hoy, 15 de marzo de 2021: las predicciones para la salud, el amor y el dinero Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios'.",Neutral
1042,"Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios' La Anmat prohibió un tipo de barbijo ""falsificado"" porque no pudo garantizarse su ""calidad, seguridad y eficacia""",Neutral
1043,"La Anmat prohibió un tipo de barbijo ""falsificado"" porque no pudo garantizarse su ""calidad, seguridad y eficacia"" Tomás Redrado dijo que su padre nunca volvió a estar en pareja con ella y estalló un nuevo escándalo.",Neutral
1044,El hijo de Martín Redrado desmintió la reconciliación de su papá con Luciana Salazar y ella viral... Está dispuesta a vender su riñón para salvar a su hermana.,Neutral
1045,"'Vendo mi riñón porque necesito US$ 25.000', la desesperación de un joven para salvar a su hermana VIDEO: un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo.",Neutral
1046,"Video impactante: un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados p... Ya lo habían hecho Irlanda, Dinamarca, Noruega e Islandia. Desde la farmacéutica aseguran que “no hay pruebas” de que la vacuna incremente el riesgo de coágulos. Más: http://clar.in/3rZKCpn Uno de los 44 egresados que volvieron contagiados de coronavirus de Cancún es hijo de Diego Santilli.",Neutral
1047,"Uno de los 44 egresados que volvieron contagiados de coronavirus de Cancún es hijo de Diego Santilli El Kun Agüero se olvidó el nombre de San Martín y cuestionó el cruce de Los Andes: ""Nadie lo vio""",Neutral
1048,"El Kun Agüero se olvidó el nombre de San Martín y cuestionó el cruce de Los Andes: ""Nadie lo vio"" INCREÍBLE 😳",Neutral
1049,"Transformaron un bus de dos pisos en una increíble casa con bañadera, chimenea y todos los lujos La Fiscalía de Bolivia pidió seis meses de prisión preventiva para la ex presidenta Jeanine Áñez.",Neutral
1050,La Fiscalía de Bolivia pidió seis meses de prisión preventiva para la ex presidenta Jeanine Áñez El 'Mono' Germán Burgos es el nuevo director técnico de Newell's.,Neutral
1051,El 'Mono' Germán Burgos es el nuevo director técnico de Newell's Dura crítica de Pablo Echarri a Beatriz Sarlo.,Neutral
1052,Pablo Echarri criticó a Beatriz Sarlo por el escándalo de las vacunas vip Lo que dejó el Superclásico: ¿Por qué no ganó River?,Neutral
1053,Lo que dejó el Superclásico: ¿Por qué no ganó River? Lo que dejó el Superclásico: ¿por qué no ganó Boca?,Neutral
1054,Lo que dejó el Superclásico: ¿por qué no ganó Boca? ALERTA EN CHILE: a pesar de la vacunación sigue en alza la tasa de contagios y fallecidos por coronavirus.,Neutral
1055,Alerta en Chile: a pesar de la vacunación sigue en alza la tasa de contagios y fallecidos por cor... Tres chicas la sorprendieron desde atrás y le dieron una paliza: tiene fractura de cráneo y el rostro desfigurado.,Neutral
1056,"Tres chicas la sorprendieron desde atrás y le dieron una paliza: tiene fractura de cráneo y el ro... ""DOS AÑOS DE INMUNIDAD CONTRA EL CORONAVIRUS"", es lo que afirmaron los creadores de la vacuna rusa Sputnik V.",Neutral
1057,"Según sus creadores, la vacuna rusa Sputnik V garantiza dos años de inmunidad contra el coronavirus Rosario Lufrano, sobre los bolsos con dinero en la TV Pública: ""Me asquea un poco que ahora soy yo la investigada""",Neutral
1058,"Rosario Lufrano, sobre los bolsos con dinero en la TV Pública: ""Me asquea un poco que ahora soy yo la investigada"" HISTORIA CON FINAL FELIZ: el repartidor que estudiaba en la calle entre pedido y pedido, recibirá una beca.",Neutral
1059,"El repartidor que estudiaba en la calle entre pedido y pedido, recibirá una beca Tiene 14 años, manejaba un auto en González Catán y mató a un hombre que viajaba en bicicleta.",Neutral
1060,"Tiene 14 años, manejaba un auto en González Catán y mató a un hombre que viajaba en bicicleta La Ciudad espera vacunar a toda la población de riesgo antes de julio.",Neutral
1061,"La Ciudad espera vacunar a toda la población de riesgo antes de julio ""QUE ABRAN LAS ESCUELAS"".",Neutral
1062,"'Que abran las escuelas': reclamo por la vuelta de las clases presenciales frente a la casa de Cr... La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad tras los piedrazos en Chubut.",Neutral
1063,"La furia de Alberto Fernández, la bronca del Gobierno con Arcioni y las dudas por la seguridad tr... La profesora Graciela lucha para dar clases a niños indígenas sin conexión para aulas virtuales.",Neutral
1064,Una maestra viaja en canoa para dar clases a niños indígenas UNA HISTORIA FELIZ 😊,Neutral
1065,Evo Morales dice que esclarecer el supuesto golpe de Estado es defender la democracia en Bolivia Beatriz Sarlo le contestó a la esposa de Axel Kicillof.,Neutral
1066,"La irónica respuesta de Beatriz Sarlo a la esposa de Axel Kicillof, que la acusó de 'cacarear' 🔴 Ángel Di María se enteró en pleno partido del robo en su casa en París y el secuestro de su familia.",Neutral
1067,"Ángel Di María se enteró en pleno partido del robo en su casa en París y el secuestro de su familia Beyoncé, la artista más premiada en la historia de los Grammys. Más: clar.in/30F6NVA ¡ORGULLO NACIONAL!",Neutral
1068,Fito Páez ganó un Premio Grammy: 'Me siento muy inmenso y lleno de amor' Un taxi chocó a una moto en la que viajaba toda una familia: la mamá y su hija de 5 años murieron.,Neutral
1069,Un taxi chocó a una moto en la que viajaba toda una familia: la mamá y su hija de 5 años murieron TRISTE FINAL 😔,Neutral
1070,Compró un cachorro de border collie por 1.400 dólares y murió en sus brazos seis horas después: d... DESOLADOR 😭,Neutral
1071,"Cambio climático: expertos hablan de un futuro 'espantoso' En tiempos de pandemia, la profesora Graciela lucha para dar clases a niños indígenas sin conexión para aulas virtuales. Su historia: https://clar.in/3tjvYtb Dura crítica de Pablo Echarri a Beatriz Sarlo.",Neutral
1072,Pablo Echarri criticó a Beatriz Sarlo por el escándalo de las vacunas vip Maximiliano Guerra dijo que el lenguaje inclusivo 'es una payasada' y generó revuelo en Twitter.,Neutral
1073,Maximiliano Guerra dijo que el lenguaje inclusivo 'es una payasada' y generó polémica Sorpresa en MasterChef Celebrity: Juanse quedó eliminado.,Neutral
1074,Sorpresa en MasterChef Celebrity: Juanse quedó eliminado Diputados prorroga las sesiones remotas y votan los cambios en el Impuesto a las Ganancias la semana que viene.,Neutral
1075,Diputados prorroga las sesiones remotas y votan los cambios en el Impuesto a las Ganancias la sem... TRISTE FINAL 😔,Neutral
1076,Compró un cachorro de border collie por 1.400 dólares y murió en sus brazos seis horas después: d... Arrancan las audiencias para definir las subas del gas.,Neutral
1077,Arrancan las audiencias para definir las subas del gas La enfermera y modelo de trajes de baño que no dejó de trabajar durante la pandemia de Covid-19.,Neutral
1078,"La enfermera y modelo que no dejó de trabajar durante la pandemia de Covid-19 Son sub 45, no tienen tarjeta de crédito y desconfían de los bancos: los usuarios de las fintech.",Neutral
1079,"Son sub 45, no tienen tarjeta de crédito y desconfían de los bancos Elección en la UCR de Córdoba: Mario Negri y Ramón Mestre se atribuyen el triunfo y celebran.",Neutral
1080,Elección en la UCR de Córdoba: Mario Negri y Ramón Mestre se atribuyen el triunfo y celebran Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares.,Neutral
1081,Dejó temprano la escuela y a los 33 años su empresa de moda online vale 147 millones de dólares Otro municipio del GBA se suma a la tendencia de hacer peatonal una zona de bares.,Neutral
1082,Otro municipio del GBA se suma a la tendencia de hacer peatonal una zona de bares Venus Star Point 2021: qué significa y cuándo es el 'Día del Amor' este año.,Neutral
1083,"Venus Star Point 2021: qué significa y cuándo es el 'Día del Amor' este año Hay una tendencia levemente favorable para uno de ellos, aunque en los últimos diez enfrentamientos la balanza se inclinó para el otro lado.",Neutral
1084,Así quedó el historial entre Boca-River: cómo están hasta ahora los números entre ambos equipos VIDEO: un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo.,Neutral
1085,"Un hombre murió y otros tres resultaron heridos de gravedad al ser alcanzados por un rayo Tiene 14 años, manejaba un auto en González Catán y mató a un hombre que viajaba en bicicleta.",Neutral
1086,"Tiene 14 años, manejaba un auto y mató a un hombre que viajaba en bicicleta OPINIÓN: El caso de Losardo desnudó el poder de Cristina en el gabinete. También avanza sobre la gestión Guzmán. El Presidente, obligado a cambiar un alfil por otro para no parecer débil. Por Walter Schmidt.",Neutral
1087,"El desafío de Alberto Fernández, cómo disimular el doble comando Una mujer fue al hospital por una lesión en su tobillo y descubrió que nació como hombre y es intersexual",Neutral
1088,Una mujer fue al hospital por una lesión y descubrió que es intersexual 🔴 Ángel Di María se enteró en pleno partido del robo en su casa en París y el secuestro de su familia.,Neutral
1089,Ángel Di María se enteró en pleno partido del robo en su casa y el secuestro de su familia Impuestos: la larga lista de cambios que elevan la presión fiscal en el mandato de Alberto Fernández.,Neutral
1090,Impuestos: la larga lista de cambios que elevan la presión fiscal en el mandato de Alberto Fernández Cuatro de cada 10 vacunados contra el Covid viven en el Conurbano: cuáles son los municipios que lideran y los más rezagados.,Neutral
1091,Cuatro de cada 10 vacunados contra el coronavirus viven en el Conurbano Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios'.,Neutral
1092,Matías Kulfas: 'La inflación no se puede combatir sólo con controles de precios' DESCUBRIMIENTO: reinfectados y asintomáticos de Covid comparten una misma respuesta inmune del organismo.,Neutral
1093,"Covid-19: reinfectados y asintomáticos comparten una misma respuesta inmune del organismo Premios Grammy 2021: la alfombra roja de la gran fiesta de la música, en imágenes.",Neutral
1094,"Premios Grammy 2021: la alfombra roja de la gran fiesta de la música, en imágenes Apuñaló más de 100 veces a su madre y la decapitó.",Neutral
1095,Apuñaló más de 100 veces a su madre y la decapitó Revés para Angela Merkel en Alemania: verdes y socialdemócratas ganaron en las elecciones regionales.,Neutral
1096,Revés para Angela Merkel: verdes y socialdemócratas ganaron en las elecciones regionales Rocío Oliva renunció a 'Polémica en el bar' y suena un nombre polémico para reemplazarla.,Neutral
1097,"Rocío Oliva renunció a 'Polémica en el bar' y suena un nombre polémico para reemplazarla Duras críticas a la policía de Londres por reprimir el homenaje a Sarah Everard, una mujer asesinada por un agente.",Neutral
